Br,C,Cl,F,H,N,O,S
0,11,0,1,10,1,2,2
0,11,0,1,10,1,2,2
0,11,0,1,10,1,2,2
0,15,0,0,17,1,2,2
0,15,0,0,17,1,2,2
0,15,0,0,17,1,2,2
0,15,0,0,17,1,2,2
0,11,0,0,13,1,2,3
0,11,0,0,13,1,2,3
0,13,0,0,15,1,4,2
0,13,0,0,15,1,4,2
0,13,0,0,15,1,4,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,15,0,0,13,1,2,2
0,15,0,0,13,1,2,2
0,15,0,0,13,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,13,0,0,15,1,2,2
0,12,0,1,12,1,2,2
0,12,0,1,12,1,2,2
0,12,0,1,12,1,2,2
0,12,0,1,12,1,2,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,14,0,0,17,1,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,12,2,0,9,5,2,0
0,12,2,0,9,5,2,0
0,12,2,0,9,5,2,0
0,12,2,0,9,5,2,0
0,14,0,0,16,2,3,2
0,14,0,0,16,2,3,2
0,14,0,0,16,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,15,0,0,18,2,3,2
0,13,0,0,15,1,3,2
0,13,0,0,15,1,3,2
0,13,0,0,15,1,3,2
0,12,1,0,12,1,3,2
0,12,1,0,12,1,3,2
0,12,1,0,12,1,3,2
0,12,1,0,12,1,3,2
0,12,1,0,12,1,3,2
0,12,1,0,12,1,3,2
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,18,0,0,18,4,1,0
0,17,0,1,15,4,1,0
0,17,0,1,15,4,1,0
0,17,0,1,15,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,17,0,0,16,4,1,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,0,0,19,3,2,0
0,15,1,0,16,3,1,0
0,15,1,0,16,3,1,0
0,15,1,0,16,3,1,0
0,14,0,1,15,2,1,1
0,14,0,1,15,2,1,1
0,14,0,1,15,2,1,1
0,13,0,0,18,2,3,0
0,13,0,0,18,2,3,0
0,13,0,0,18,2,3,0
0,13,0,0,18,2,3,0
0,15,0,0,20,2,2,0
0,15,0,0,20,2,2,0
0,15,0,0,20,2,2,0
0,15,0,0,20,2,2,0
0,13,0,0,16,2,2,1
0,13,0,0,16,2,2,1
0,13,0,0,16,2,2,1
0,14,2,0,13,3,1,0
0,14,2,0,13,3,1,0
0,14,2,0,13,3,1,0
0,14,2,0,13,3,1,0
0,12,0,3,11,2,2,1
0,12,0,3,11,2,2,1
0,12,0,3,13,2,3,0
0,12,0,3,13,2,3,0
0,12,0,3,13,2,3,0
0,15,0,0,23,3,1,0
0,15,0,0,23,3,1,0
0,15,0,0,23,3,1,0
0,15,0,0,23,3,1,0
0,15,0,0,23,3,1,0
0,15,0,0,23,3,1,0
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,16,0,0,19,3,3,1
0,14,1,0,18,3,0,0
0,14,1,0,18,3,0,0
0,14,1,0,18,3,0,0
0,14,1,0,18,3,0,0
0,14,1,0,18,3,0,0
0,14,1,0,18,3,0,0
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,14,1,0,11,2,4,1
0,15,0,0,17,3,4,1
0,15,0,0,17,3,4,1
0,15,0,0,17,3,4,1
0,15,0,0,17,3,4,1
0,15,0,0,17,3,4,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,20,2,3,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,17,0,0,18,2,4,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,1,0,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,1,15,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,15,0,2,14,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,18,0,0,22,2,3,1
0,14,0,2,15,3,2,1
0,14,0,2,15,3,2,1
0,14,0,2,15,3,2,1
0,14,0,2,15,3,2,1
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
1,14,0,0,18,1,3,0
0,11,2,0,8,2,2,1
0,11,2,0,8,2,2,1
0,11,2,0,8,2,2,1
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,13,3,2,0
0,14,2,0,16,2,3,0
0,14,2,0,16,2,3,0
0,14,2,0,16,2,3,0
0,14,2,0,16,2,3,0
0,14,2,0,16,2,3,0
0,14,2,0,16,2,3,0
0,14,1,0,11,2,4,0
0,14,1,0,11,2,4,0
0,14,1,0,11,2,4,0
0,14,1,0,11,2,4,0
0,14,1,0,11,2,4,0
0,14,1,0,11,2,4,0
0,12,0,0,11,3,3,1
0,12,0,0,11,3,3,1
0,12,0,0,11,3,3,1
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,13,0,0,15,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,18,0,1,16,3,3,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,17,0,2,15,1,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,16,0,0,19,3,4,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,20,0,0,15,3,1,1
0,16,0,1,12,3,3,0
0,16,0,1,12,3,3,0
0,16,0,1,12,3,3,0
0,16,0,1,12,3,3,0
0,16,0,1,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,16,1,0,12,3,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,17,0,3,16,1,3,0
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,13,3,1,0
0,14,0,2,13,3,1,0
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
0,14,0,2,14,2,1,1
1,14,0,1,13,3,1,0
1,14,0,1,13,3,1,0
1,15,0,0,16,3,1,0
1,15,0,0,16,3,1,0
1,15,0,0,16,3,1,0
0,15,1,0,16,3,1,0
0,15,1,0,16,3,1,0
0,15,1,0,16,3,1,0
0,15,1,0,16,3,1,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,13,0,3,16,1,4,0
0,13,0,3,16,1,4,0
0,13,0,3,16,1,4,0
0,15,0,1,16,3,1,0
0,15,0,1,16,3,1,0
0,15,0,1,16,3,1,0
0,18,0,0,17,1,4,1
0,18,0,0,17,1,4,1
0,18,0,0,17,1,4,1
0,18,0,0,17,1,4,1
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,16,0,0,19,3,3,0
0,15,0,1,16,3,1,0
0,15,0,1,16,3,1,0
0,19,0,0,20,0,6,0
0,19,0,0,20,0,6,0
0,19,0,0,20,0,6,0
0,19,0,0,20,0,6,0
0,19,0,0,20,0,6,0
0,19,0,0,20,0,6,0
0,18,0,0,24,0,2,0
0,18,0,0,24,0,2,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,14,0,0,18,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,20,2,4,0
0,15,0,0,18,2,3,0
0,15,0,0,18,2,3,0
0,15,0,0,18,2,3,0
0,15,0,0,18,2,3,0
0,16,0,0,18,2,5,0
0,16,0,0,18,2,5,0
0,16,0,0,18,2,5,0
0,17,0,0,22,2,5,0
0,17,0,0,22,2,5,0
0,17,0,0,22,2,5,0
0,17,0,0,22,2,5,0
0,17,0,0,22,2,5,0
0,14,0,1,14,1,3,0
0,17,0,0,16,2,1,1
0,17,0,0,16,2,1,1
0,17,0,0,16,2,1,1
0,17,0,0,20,0,2,0
0,17,0,0,20,0,2,0
0,17,0,0,20,0,2,0
0,17,0,0,20,0,2,0
0,17,0,0,20,0,2,0
0,17,0,0,20,0,2,0
0,15,0,0,18,2,1,1
0,15,0,0,18,2,1,1
0,11,3,0,8,1,1,1
0,11,3,0,8,1,1,1
0,13,3,0,10,1,1,0
0,13,3,0,10,1,1,0
0,13,3,0,10,1,1,0
0,13,3,0,10,1,1,0
0,19,0,0,17,3,1,0
0,20,0,0,19,3,1,0
0,18,0,0,14,4,1,0
0,17,0,0,13,3,1,0
0,14,0,0,21,3,5,0
0,14,0,0,21,3,5,0
0,14,0,0,21,3,5,0
0,14,0,0,21,3,5,0
0,14,0,0,21,3,5,0
0,14,0,0,22,2,4,0
0,14,0,0,22,2,4,0
0,14,0,0,22,2,4,0
0,14,0,0,22,2,4,0
0,15,0,0,14,4,3,1
0,15,0,0,14,4,3,1
0,15,0,0,14,4,3,1
0,15,0,0,14,4,3,1
0,15,0,0,11,5,0,1
0,14,0,0,13,5,1,0
0,17,0,0,10,4,0,1
0,17,0,0,10,4,0,1
0,10,0,0,10,4,2,1
0,10,0,0,10,4,2,1
0,10,0,0,10,4,2,1
0,14,0,0,13,5,1,0
0,14,0,0,13,5,1,0
0,15,0,0,14,2,5,1
0,15,0,0,14,2,5,1
0,15,0,0,14,2,5,1
0,15,0,0,14,2,5,1
0,15,0,0,14,2,5,1
0,18,0,0,20,2,4,0
0,18,0,0,16,2,3,0
1,13,0,0,12,1,1,0
1,13,0,0,12,1,1,0
1,13,0,0,12,1,1,0
1,13,0,0,12,1,1,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,15,1,2,0
0,18,0,0,14,4,0,0
0,18,0,0,14,4,0,0
0,17,0,0,15,3,2,0
0,17,0,0,15,3,2,0
0,13,0,0,11,1,3,1
0,13,0,0,11,1,3,1
0,13,0,0,11,1,3,1
0,15,0,0,15,1,3,1
0,15,0,0,15,1,3,1
0,15,0,0,15,1,3,1
0,15,0,0,15,1,3,1
0,15,0,0,15,1,3,1
0,19,0,0,17,1,3,0
0,21,0,0,17,1,4,0
0,15,0,0,18,2,4,0
0,16,0,0,20,2,2,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,18,0,4,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,18,0,0,14,0,2,0
0,15,0,0,12,2,2,0
0,18,0,0,19,3,1,0
0,18,0,0,19,3,1,0
0,14,0,0,16,2,4,0
2,6,0,0,6,2,0,0
0,14,0,0,15,3,3,0
0,16,0,0,14,2,1,0
0,16,0,0,16,2,2,0
0,16,0,0,16,2,2,0
0,16,0,0,16,2,2,0
0,16,0,0,16,2,2,0
0,15,0,0,14,2,3,1
0,15,0,0,14,2,3,1
0,15,0,0,14,2,3,1
0,15,0,0,14,2,3,1
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,12,0,0,18,4,2,0
0,16,0,0,16,4,1,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,18,0,0,22,0,3,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,27,1,2,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,13,1,3,0
0,16,0,0,14,2,1,0
0,16,0,0,14,2,1,0
0,18,0,0,18,2,2,0
0,18,0,0,18,2,2,0
0,16,0,0,12,2,4,0
0,15,0,0,18,4,2,0
0,15,0,0,18,4,2,0
0,15,0,0,18,4,2,0
0,18,0,0,17,3,2,0
0,18,0,0,17,3,2,0
0,18,0,0,17,3,2,0
0,18,0,0,17,3,2,0
0,18,0,0,17,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,19,3,2,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,16,0,0,22,2,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,15,0,0,28,0,4,0
0,14,0,0,24,2,2,0
0,14,0,0,24,2,2,0
0,14,0,0,24,2,2,0
0,12,0,0,22,4,2,0
0,12,0,0,22,4,2,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,15,0,0,26,0,3,0
0,17,0,0,11,3,3,1
0,12,1,0,8,3,0,1
0,12,1,0,8,3,0,1
1,12,0,0,8,3,0,1
1,12,0,0,8,3,0,1
0,14,0,0,13,3,0,1
0,14,0,0,13,3,0,1
0,17,0,0,21,1,5,0
0,17,0,0,21,1,5,0
0,17,0,0,21,1,5,0
0,17,0,0,21,1,5,0
0,13,0,0,8,4,0,1
0,13,0,0,8,4,0,1
0,18,0,0,17,1,5,0
0,18,0,0,17,1,5,0
0,18,0,0,17,1,5,0
0,18,0,0,17,1,5,0
0,16,0,0,17,1,3,0
0,16,0,0,17,1,3,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,19,0,0,19,3,2,0
0,15,0,0,19,3,1,0
0,15,0,0,19,3,1,0
0,15,0,0,19,3,1,0
0,15,0,0,19,3,3,0
0,15,0,0,19,3,3,0
0,15,0,0,19,3,3,0
0,15,0,0,19,3,3,0
0,16,0,0,15,3,2,0
0,16,0,0,15,3,2,0
0,16,0,0,15,3,2,0
0,16,0,0,15,3,2,0
0,16,0,0,15,3,2,0
0,18,0,0,19,3,1,0
0,18,0,0,19,3,1,0
0,18,0,0,19,3,1,0
0,18,0,0,19,3,1,0
0,18,0,0,15,3,3,0
0,18,0,0,15,3,3,0
0,18,0,0,15,3,3,0
0,18,0,0,15,3,3,0
0,14,0,0,11,1,2,2
0,14,0,0,11,1,2,2
0,14,0,0,11,1,2,2
0,14,0,0,11,1,2,2
0,14,0,0,13,3,2,1
0,14,0,0,13,3,2,1
0,14,0,0,13,3,2,1
0,14,0,0,13,3,2,1
0,14,0,0,13,3,2,1
0,11,0,0,15,3,2,1
0,11,0,0,15,3,2,1
0,11,0,0,15,3,2,1
0,11,0,0,15,3,2,1
0,11,0,0,15,3,2,1
0,11,0,0,15,3,3,1
0,11,0,0,15,3,3,1
0,11,0,0,15,3,3,1
0,15,0,0,13,3,4,1
0,15,0,0,13,3,4,1
0,15,0,0,13,3,4,1
0,15,0,0,15,3,3,1
0,15,0,0,15,3,3,1
0,15,0,0,15,3,3,1
0,15,0,0,15,3,3,1
0,12,0,0,11,3,3,1
0,12,0,0,11,3,3,1
0,12,0,0,11,3,3,1
0,17,0,0,19,3,2,1
0,17,0,0,19,3,2,1
0,17,0,0,19,3,2,1
0,13,2,0,9,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,21,3,2,1
0,18,0,0,17,1,3,0
0,18,0,0,17,1,3,0
0,17,0,0,17,3,1,0
0,17,0,0,17,3,1,0
0,17,0,0,17,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,3,16,3,1,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,16,1,0,14,3,1,0
0,16,1,0,14,3,1,0
0,16,1,0,14,3,1,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,13,1,0,14,3,3,0
0,13,1,0,14,3,3,0
0,13,1,0,14,3,3,0
0,13,1,0,14,3,3,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,14,0,0,17,3,4,0
0,14,0,0,17,3,4,0
0,14,0,0,17,3,4,0
0,14,0,0,17,3,4,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,18,0,0,19,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,17,0,0,17,3,2,0
0,12,1,0,9,2,1,1
0,12,1,0,9,2,1,1
0,17,1,0,16,1,2,0
0,17,1,0,16,1,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,1,0,16,3,2,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,17,0,3,14,3,1,0
0,14,0,0,17,3,2,0
0,14,0,0,17,3,2,0
0,11,0,2,8,4,1,0
0,11,0,2,8,4,1,0
0,16,0,2,13,3,1,0
0,16,0,2,13,3,1,0
0,16,0,2,13,3,1,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
0,18,0,0,19,3,3,0
